Item Category,Item Name,Item Quality,StatTrak?,Souvenir?,Item Exterior,Lowest Listing Price ($),Steam Market Link 
Flip Knife,Safari Mesh,Covert Knife,True,False,Field-Tested,$106.37,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Flip%20Knife%20%7C%20Safari%20Mesh%20%28Field-Tested%29
Flip Knife,Safari Mesh,Covert Knife,True,False,Well-Worn,$682.66,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Flip%20Knife%20%7C%20Safari%20Mesh%20%28Well-Worn%29
Flip Knife,Safari Mesh,Covert Knife,True,False,Battle-Scarred,$102.01,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Flip%20Knife%20%7C%20Safari%20Mesh%20%28Battle-Scarred%29
Flip Knife,Safari Mesh,Covert Knife,False,False,Factory New,$194.35,https://steamcommunity.com/market/listings/730/%E2%98%85%20Flip%20Knife%20%7C%20Safari%20Mesh%20%28Factory%20New%29
Flip Knife,Safari Mesh,Covert Knife,False,False,Minimal Wear,$105.87,https://steamcommunity.com/market/listings/730/%E2%98%85%20Flip%20Knife%20%7C%20Safari%20Mesh%20%28Minimal%20Wear%29
Flip Knife,Safari Mesh,Covert Knife,False,False,Field-Tested,$102.83,https://steamcommunity.com/market/listings/730/%E2%98%85%20Flip%20Knife%20%7C%20Safari%20Mesh%20%28Field-Tested%29
Flip Knife,Safari Mesh,Covert Knife,False,False,Well-Worn,$102.72,https://steamcommunity.com/market/listings/730/%E2%98%85%20Flip%20Knife%20%7C%20Safari%20Mesh%20%28Well-Worn%29
Flip Knife,Safari Mesh,Covert Knife,False,False,Battle-Scarred,$106.89,https://steamcommunity.com/market/listings/730/%E2%98%85%20Flip%20Knife%20%7C%20Safari%20Mesh%20%28Battle-Scarred%29
Flip Knife,Blue Steel,Covert Knife,True,False,Factory New,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Flip%20Knife%20%7C%20Blue%20Steel%20%28Factory%20New%29
Flip Knife,Blue Steel,Covert Knife,True,False,Minimal Wear,$172.05,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Flip%20Knife%20%7C%20Blue%20Steel%20%28Minimal%20Wear%29
Flip Knife,Blue Steel,Covert Knife,True,False,Field-Tested,$149.47,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Flip%20Knife%20%7C%20Blue%20Steel%20%28Field-Tested%29
Flip Knife,Blue Steel,Covert Knife,True,False,Well-Worn,$173.07,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Flip%20Knife%20%7C%20Blue%20Steel%20%28Well-Worn%29
Flip Knife,Blue Steel,Covert Knife,True,False,Battle-Scarred,$191.63,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Flip%20Knife%20%7C%20Blue%20Steel%20%28Battle-Scarred%29
Flip Knife,Blue Steel,Covert Knife,False,False,Factory New,$234.62,https://steamcommunity.com/market/listings/730/%E2%98%85%20Flip%20Knife%20%7C%20Blue%20Steel%20%28Factory%20New%29
Flip Knife,Blue Steel,Covert Knife,False,False,Minimal Wear,$149.62,https://steamcommunity.com/market/listings/730/%E2%98%85%20Flip%20Knife%20%7C%20Blue%20Steel%20%28Minimal%20Wear%29
Flip Knife,Blue Steel,Covert Knife,False,False,Field-Tested,$137.13,https://steamcommunity.com/market/listings/730/%E2%98%85%20Flip%20Knife%20%7C%20Blue%20Steel%20%28Field-Tested%29
Flip Knife,Blue Steel,Covert Knife,False,False,Well-Worn,$127.50,https://steamcommunity.com/market/listings/730/%E2%98%85%20Flip%20Knife%20%7C%20Blue%20Steel%20%28Well-Worn%29
Flip Knife,Blue Steel,Covert Knife,False,False,Battle-Scarred,$132.43,https://steamcommunity.com/market/listings/730/%E2%98%85%20Flip%20Knife%20%7C%20Blue%20Steel%20%28Battle-Scarred%29
Flip Knife,Night,Covert Knife,True,False,Factory New,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Flip%20Knife%20%7C%20Night%20%28Factory%20New%29
Flip Knife,Night,Covert Knife,True,False,Minimal Wear,$213.70,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Flip%20Knife%20%7C%20Night%20%28Minimal%20Wear%29
Flip Knife,Night,Covert Knife,True,False,Field-Tested,$164.00,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Flip%20Knife%20%7C%20Night%20%28Field-Tested%29
Flip Knife,Night,Covert Knife,True,False,Well-Worn,$142.80,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Flip%20Knife%20%7C%20Night%20%28Well-Worn%29
Flip Knife,Night,Covert Knife,True,False,Battle-Scarred,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Flip%20Knife%20%7C%20Night%20%28Battle-Scarred%29
Flip Knife,Night,Covert Knife,False,False,Factory New,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20Flip%20Knife%20%7C%20Night%20%28Factory%20New%29
Flip Knife,Night,Covert Knife,False,False,Minimal Wear,$212.92,https://steamcommunity.com/market/listings/730/%E2%98%85%20Flip%20Knife%20%7C%20Night%20%28Minimal%20Wear%29
Flip Knife,Night,Covert Knife,False,False,Field-Tested,$136.06,https://steamcommunity.com/market/listings/730/%E2%98%85%20Flip%20Knife%20%7C%20Night%20%28Field-Tested%29
Flip Knife,Night,Covert Knife,False,False,Well-Worn,$129.87,https://steamcommunity.com/market/listings/730/%E2%98%85%20Flip%20Knife%20%7C%20Night%20%28Well-Worn%29
Flip Knife,Night,Covert Knife,False,False,Battle-Scarred,$113.29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Flip%20Knife%20%7C%20Night%20%28Battle-Scarred%29
Flip Knife,Urban Masked,Covert Knife,True,False,Factory New,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Flip%20Knife%20%7C%20Urban%20Masked%20%28Factory%20New%29
Flip Knife,Urban Masked,Covert Knife,True,False,Minimal Wear,$132.85,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Flip%20Knife%20%7C%20Urban%20Masked%20%28Minimal%20Wear%29
Flip Knife,Urban Masked,Covert Knife,True,False,Field-Tested,$124.38,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Flip%20Knife%20%7C%20Urban%20Masked%20%28Field-Tested%29
Flip Knife,Urban Masked,Covert Knife,True,False,Well-Worn,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Flip%20Knife%20%7C%20Urban%20Masked%20%28Well-Worn%29
Flip Knife,Urban Masked,Covert Knife,True,False,Battle-Scarred,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Flip%20Knife%20%7C%20Urban%20Masked%20%28Battle-Scarred%29
Flip Knife,Urban Masked,Covert Knife,False,False,Factory New,$214.76,https://steamcommunity.com/market/listings/730/%E2%98%85%20Flip%20Knife%20%7C%20Urban%20Masked%20%28Factory%20New%29
Flip Knife,Urban Masked,Covert Knife,False,False,Minimal Wear,$118.16,https://steamcommunity.com/market/listings/730/%E2%98%85%20Flip%20Knife%20%7C%20Urban%20Masked%20%28Minimal%20Wear%29
Flip Knife,Urban Masked,Covert Knife,False,False,Field-Tested,$105.72,https://steamcommunity.com/market/listings/730/%E2%98%85%20Flip%20Knife%20%7C%20Urban%20Masked%20%28Field-Tested%29
Flip Knife,Urban Masked,Covert Knife,False,False,Well-Worn,$138.00,https://steamcommunity.com/market/listings/730/%E2%98%85%20Flip%20Knife%20%7C%20Urban%20Masked%20%28Well-Worn%29
Flip Knife,Urban Masked,Covert Knife,False,False,Battle-Scarred,$108.17,https://steamcommunity.com/market/listings/730/%E2%98%85%20Flip%20Knife%20%7C%20Urban%20Masked%20%28Battle-Scarred%29
Flip Knife,Forest DDPAT,Covert Knife,True,False,Factory New,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Flip%20Knife%20%7C%20Forest%20DDPAT%20%28Factory%20New%29
Flip Knife,Forest DDPAT,Covert Knife,True,False,Minimal Wear,$152.08,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Flip%20Knife%20%7C%20Forest%20DDPAT%20%28Minimal%20Wear%29
Flip Knife,Forest DDPAT,Covert Knife,True,False,Field-Tested,$145.32,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Flip%20Knife%20%7C%20Forest%20DDPAT%20%28Field-Tested%29
Flip Knife,Forest DDPAT,Covert Knife,True,False,Well-Worn,$184.00,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Flip%20Knife%20%7C%20Forest%20DDPAT%20%28Well-Worn%29
Flip Knife,Forest DDPAT,Covert Knife,True,False,Battle-Scarred,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Flip%20Knife%20%7C%20Forest%20DDPAT%20%28Battle-Scarred%29
Flip Knife,Forest DDPAT,Covert Knife,False,False,Factory New,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20Flip%20Knife%20%7C%20Forest%20DDPAT%20%28Factory%20New%29
Flip Knife,Forest DDPAT,Covert Knife,False,False,Minimal Wear,$123.47,https://steamcommunity.com/market/listings/730/%E2%98%85%20Flip%20Knife%20%7C%20Forest%20DDPAT%20%28Minimal%20Wear%29
Flip Knife,Forest DDPAT,Covert Knife,False,False,Field-Tested,$105.99,https://steamcommunity.com/market/listings/730/%E2%98%85%20Flip%20Knife%20%7C%20Forest%20DDPAT%20%28Field-Tested%29
Flip Knife,Forest DDPAT,Covert Knife,False,False,Well-Worn,$113.34,https://steamcommunity.com/market/listings/730/%E2%98%85%20Flip%20Knife%20%7C%20Forest%20DDPAT%20%28Well-Worn%29
Flip Knife,Forest DDPAT,Covert Knife,False,False,Battle-Scarred,$108.52,https://steamcommunity.com/market/listings/730/%E2%98%85%20Flip%20Knife%20%7C%20Forest%20DDPAT%20%28Battle-Scarred%29
Flip Knife,Scorched,Covert Knife,True,False,Factory New,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Flip%20Knife%20%7C%20Scorched%20%28Factory%20New%29
Flip Knife,Scorched,Covert Knife,True,False,Minimal Wear,$248.77,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Flip%20Knife%20%7C%20Scorched%20%28Minimal%20Wear%29
Flip Knife,Scorched,Covert Knife,True,False,Field-Tested,$113.97,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Flip%20Knife%20%7C%20Scorched%20%28Field-Tested%29
Flip Knife,Scorched,Covert Knife,True,False,Well-Worn,$118.98,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Flip%20Knife%20%7C%20Scorched%20%28Well-Worn%29
Flip Knife,Scorched,Covert Knife,True,False,Battle-Scarred,$141.16,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Flip%20Knife%20%7C%20Scorched%20%28Battle-Scarred%29
Flip Knife,Scorched,Covert Knife,False,False,Factory New,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20Flip%20Knife%20%7C%20Scorched%20%28Factory%20New%29
Flip Knife,Scorched,Covert Knife,False,False,Minimal Wear,$108.99,https://steamcommunity.com/market/listings/730/%E2%98%85%20Flip%20Knife%20%7C%20Scorched%20%28Minimal%20Wear%29
Flip Knife,Scorched,Covert Knife,False,False,Field-Tested,$99.86,https://steamcommunity.com/market/listings/730/%E2%98%85%20Flip%20Knife%20%7C%20Scorched%20%28Field-Tested%29
Flip Knife,Scorched,Covert Knife,False,False,Well-Worn,$103.08,https://steamcommunity.com/market/listings/730/%E2%98%85%20Flip%20Knife%20%7C%20Scorched%20%28Well-Worn%29
Flip Knife,Scorched,Covert Knife,False,False,Battle-Scarred,$107.84,https://steamcommunity.com/market/listings/730/%E2%98%85%20Flip%20Knife%20%7C%20Scorched%20%28Battle-Scarred%29
Flip Knife,Boreal Forest,Covert Knife,True,False,Factory New,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Flip%20Knife%20%7C%20Boreal%20Forest%20%28Factory%20New%29
Flip Knife,Boreal Forest,Covert Knife,True,False,Minimal Wear,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Flip%20Knife%20%7C%20Boreal%20Forest%20%28Minimal%20Wear%29
Flip Knife,Boreal Forest,Covert Knife,True,False,Field-Tested,$119.32,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Flip%20Knife%20%7C%20Boreal%20Forest%20%28Field-Tested%29
Flip Knife,Boreal Forest,Covert Knife,True,False,Well-Worn,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Flip%20Knife%20%7C%20Boreal%20Forest%20%28Well-Worn%29
Flip Knife,Boreal Forest,Covert Knife,True,False,Battle-Scarred,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Flip%20Knife%20%7C%20Boreal%20Forest%20%28Battle-Scarred%29
Flip Knife,Boreal Forest,Covert Knife,False,False,Factory New,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20Flip%20Knife%20%7C%20Boreal%20Forest%20%28Factory%20New%29
Flip Knife,Boreal Forest,Covert Knife,False,False,Minimal Wear,$115.00,https://steamcommunity.com/market/listings/730/%E2%98%85%20Flip%20Knife%20%7C%20Boreal%20Forest%20%28Minimal%20Wear%29
Flip Knife,Boreal Forest,Covert Knife,False,False,Field-Tested,$108.86,https://steamcommunity.com/market/listings/730/%E2%98%85%20Flip%20Knife%20%7C%20Boreal%20Forest%20%28Field-Tested%29
Flip Knife,Boreal Forest,Covert Knife,False,False,Well-Worn,$111.92,https://steamcommunity.com/market/listings/730/%E2%98%85%20Flip%20Knife%20%7C%20Boreal%20Forest%20%28Well-Worn%29
Flip Knife,Boreal Forest,Covert Knife,False,False,Battle-Scarred,$99.50,https://steamcommunity.com/market/listings/730/%E2%98%85%20Flip%20Knife%20%7C%20Boreal%20Forest%20%28Battle-Scarred%29
Gut Knife,Vanilla,Covert Knife,True,False,Vanilla,$135.96,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife
Gut Knife,Vanilla,Covert Knife,False,False,Vanilla,$103.50,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife
Gut Knife,Lore,Covert Knife,True,False,Factory New,$407.88,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Lore%20%28Factory%20New%29
Gut Knife,Lore,Covert Knife,True,False,Minimal Wear,$264.99,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Lore%20%28Minimal%20Wear%29
Gut Knife,Lore,Covert Knife,True,False,Field-Tested,$171.37,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Lore%20%28Field-Tested%29
Gut Knife,Lore,Covert Knife,True,False,Well-Worn,$212.71,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Lore%20%28Well-Worn%29
Gut Knife,Lore,Covert Knife,True,False,Battle-Scarred,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Lore%20%28Battle-Scarred%29
Gut Knife,Lore,Covert Knife,False,False,Factory New,$291.06,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Lore%20%28Factory%20New%29
Gut Knife,Lore,Covert Knife,False,False,Minimal Wear,$202.00,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Lore%20%28Minimal%20Wear%29
Gut Knife,Lore,Covert Knife,False,False,Field-Tested,$154.25,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Lore%20%28Field-Tested%29
Gut Knife,Lore,Covert Knife,False,False,Well-Worn,$146.01,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Lore%20%28Well-Worn%29
Gut Knife,Lore,Covert Knife,False,False,Battle-Scarred,$129.80,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Lore%20%28Battle-Scarred%29
Gut Knife,Autotronic,Covert Knife,True,False,Factory New,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Autotronic%20%28Factory%20New%29
Gut Knife,Autotronic,Covert Knife,True,False,Minimal Wear,$213.55,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Autotronic%20%28Minimal%20Wear%29
Gut Knife,Autotronic,Covert Knife,True,False,Field-Tested,$189.95,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Autotronic%20%28Field-Tested%29
Gut Knife,Autotronic,Covert Knife,True,False,Well-Worn,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Autotronic%20%28Well-Worn%29
Gut Knife,Autotronic,Covert Knife,True,False,Battle-Scarred,$162.55,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Autotronic%20%28Battle-Scarred%29
Gut Knife,Autotronic,Covert Knife,False,False,Factory New,$281.81,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Autotronic%20%28Factory%20New%29
Gut Knife,Autotronic,Covert Knife,False,False,Minimal Wear,$173.00,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Autotronic%20%28Minimal%20Wear%29
Gut Knife,Autotronic,Covert Knife,False,False,Field-Tested,$154.99,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Autotronic%20%28Field-Tested%29
Gut Knife,Autotronic,Covert Knife,False,False,Well-Worn,$175.67,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Autotronic%20%28Well-Worn%29
Gut Knife,Autotronic,Covert Knife,False,False,Battle-Scarred,$151.40,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Autotronic%20%28Battle-Scarred%29
Gut Knife,Gamma Doppler,Covert Knife,True,False,Factory New,$212.92,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Gamma%20Doppler%20%28Factory%20New%29
Gut Knife,Gamma Doppler,Covert Knife,True,False,Minimal Wear,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Gamma%20Doppler%20%28Minimal%20Wear%29
Gut Knife,Gamma Doppler,Covert Knife,False,False,Factory New,$171.63,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Gamma%20Doppler%20%28Factory%20New%29
Gut Knife,Gamma Doppler,Covert Knife,False,False,Minimal Wear,$174.14,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Gamma%20Doppler%20%28Minimal%20Wear%29
Gut Knife,Black Laminate,Covert Knife,True,False,Factory New,$345.00,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Black%20Laminate%20%28Factory%20New%29
Gut Knife,Black Laminate,Covert Knife,True,False,Minimal Wear,$169.77,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Black%20Laminate%20%28Minimal%20Wear%29
Gut Knife,Black Laminate,Covert Knife,True,False,Field-Tested,$140.61,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Black%20Laminate%20%28Field-Tested%29
Gut Knife,Black Laminate,Covert Knife,True,False,Well-Worn,$130.56,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Black%20Laminate%20%28Well-Worn%29
Gut Knife,Black Laminate,Covert Knife,True,False,Battle-Scarred,$207.00,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Black%20Laminate%20%28Battle-Scarred%29
Gut Knife,Black Laminate,Covert Knife,False,False,Factory New,$141.16,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Black%20Laminate%20%28Factory%20New%29
Gut Knife,Black Laminate,Covert Knife,False,False,Minimal Wear,$113.71,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Black%20Laminate%20%28Minimal%20Wear%29
Gut Knife,Black Laminate,Covert Knife,False,False,Field-Tested,$107.08,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Black%20Laminate%20%28Field-Tested%29
Gut Knife,Black Laminate,Covert Knife,False,False,Well-Worn,$104.72,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Black%20Laminate%20%28Well-Worn%29
Gut Knife,Black Laminate,Covert Knife,False,False,Battle-Scarred,$112.33,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Black%20Laminate%20%28Battle-Scarred%29
Gut Knife,Bright Water,Covert Knife,True,False,Factory New,$180.41,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Bright%20Water%20%28Factory%20New%29
Gut Knife,Bright Water,Covert Knife,True,False,Minimal Wear,$123.93,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Bright%20Water%20%28Minimal%20Wear%29
Gut Knife,Bright Water,Covert Knife,True,False,Field-Tested,$118.45,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Bright%20Water%20%28Field-Tested%29
Gut Knife,Bright Water,Covert Knife,True,False,Well-Worn,$115.39,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Bright%20Water%20%28Well-Worn%29
Gut Knife,Bright Water,Covert Knife,True,False,Battle-Scarred,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Bright%20Water%20%28Battle-Scarred%29
Gut Knife,Bright Water,Covert Knife,False,False,Factory New,$121.75,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Bright%20Water%20%28Factory%20New%29
Gut Knife,Bright Water,Covert Knife,False,False,Minimal Wear,$109.89,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Bright%20Water%20%28Minimal%20Wear%29
Gut Knife,Bright Water,Covert Knife,False,False,Field-Tested,$101.59,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Bright%20Water%20%28Field-Tested%29
Gut Knife,Bright Water,Covert Knife,False,False,Well-Worn,$123.46,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Bright%20Water%20%28Well-Worn%29
Gut Knife,Bright Water,Covert Knife,False,False,Battle-Scarred,$98.81,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Bright%20Water%20%28Battle-Scarred%29
Gut Knife,Freehand,Covert Knife,True,False,Factory New,$140.09,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Freehand%20%28Factory%20New%29
Gut Knife,Freehand,Covert Knife,True,False,Minimal Wear,$120.00,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Freehand%20%28Minimal%20Wear%29
Gut Knife,Freehand,Covert Knife,True,False,Field-Tested,$114.17,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Freehand%20%28Field-Tested%29
Gut Knife,Freehand,Covert Knife,True,False,Well-Worn,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Freehand%20%28Well-Worn%29
Gut Knife,Freehand,Covert Knife,True,False,Battle-Scarred,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Freehand%20%28Battle-Scarred%29
Gut Knife,Freehand,Covert Knife,False,False,Factory New,$114.71,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Freehand%20%28Factory%20New%29
Gut Knife,Freehand,Covert Knife,False,False,Minimal Wear,$109.21,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Freehand%20%28Minimal%20Wear%29
Gut Knife,Freehand,Covert Knife,False,False,Field-Tested,$103.09,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Freehand%20%28Field-Tested%29
Gut Knife,Freehand,Covert Knife,False,False,Well-Worn,$101.67,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Freehand%20%28Well-Worn%29
Gut Knife,Freehand,Covert Knife,False,False,Battle-Scarred,$108.17,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Freehand%20%28Battle-Scarred%29
Gut Knife,Doppler,Covert Knife,True,False,Factory New,$172.01,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Doppler%20%28Factory%20New%29
Gut Knife,Doppler,Covert Knife,True,False,Minimal Wear,$644.00,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Doppler%20%28Minimal%20Wear%29
Gut Knife,Doppler,Covert Knife,False,False,Factory New,$129.23,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Doppler%20%28Factory%20New%29
Gut Knife,Doppler,Covert Knife,False,False,Minimal Wear,$138.25,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Doppler%20%28Minimal%20Wear%29
Gut Knife,Ultraviolet,Covert Knife,True,False,Factory New,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Ultraviolet%20%28Factory%20New%29
Gut Knife,Ultraviolet,Covert Knife,True,False,Minimal Wear,$152.49,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Ultraviolet%20%28Minimal%20Wear%29
Gut Knife,Ultraviolet,Covert Knife,True,False,Field-Tested,$99.50,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Ultraviolet%20%28Field-Tested%29
